county,year,month,t_dense,G,treated
Oscoda,2016,11,2,22,0
Oscoda,2016,12,3,22,0
Oscoda,2017,1,4,22,0
Oscoda,2017,2,5,22,0
Oscoda,2017,3,6,22,0
Oscoda,2017,4,7,22,0
Oscoda,2017,5,8,22,0
Oscoda,2017,6,9,22,0
Oscoda,2017,7,10,22,0
Oscoda,2017,8,11,22,0
Oscoda,2017,9,12,22,0
Oscoda,2017,10,13,22,0
Oscoda,2017,11,14,22,0
Oscoda,2017,12,15,22,0
Oscoda,2018,1,16,22,0
Oscoda,2018,2,17,22,0
Oscoda,2018,3,18,22,0
Oscoda,2018,4,19,22,0
Oscoda,2018,5,20,22,0
Oscoda,2018,6,21,22,0
Oscoda,2018,7,22,22,1
Oscoda,2018,8,23,22,1
Oscoda,2018,9,24,22,1
Oscoda,2018,10,25,22,1
Oscoda,2018,11,26,22,1
Oscoda,2018,12,27,22,1
Oscoda,2019,1,28,22,1
Oscoda,2019,2,29,22,1
Oscoda,2019,3,30,22,1
Oscoda,2019,4,31,22,1
Oscoda,2019,5,32,22,1
Oscoda,2019,6,33,22,1
Oscoda,2019,7,34,22,1
Oscoda,2019,8,35,22,1
Oscoda,2019,9,36,22,1
Oscoda,2019,10,37,22,1
Oscoda,2019,11,38,22,1
Oscoda,2019,12,39,22,1
Otsego,2016,10,1,22,0
Otsego,2016,11,2,22,0
Otsego,2016,12,3,22,0
Otsego,2017,1,4,22,0
Otsego,2017,2,5,22,0
Otsego,2017,3,6,22,0
Otsego,2017,4,7,22,0
Otsego,2017,5,8,22,0
Otsego,2017,6,9,22,0
Otsego,2017,7,10,22,0
Otsego,2017,8,11,22,0
Otsego,2017,9,12,22,0
Otsego,2017,10,13,22,0
Otsego,2017,11,14,22,0
Otsego,2017,12,15,22,0
Otsego,2018,1,16,22,0
Otsego,2018,2,17,22,0
Otsego,2018,3,18,22,0
Otsego,2018,4,19,22,0
Otsego,2018,5,20,22,0
Otsego,2018,6,21,22,0
Otsego,2018,7,22,22,1
Otsego,2018,8,23,22,1
Otsego,2018,9,24,22,1
Otsego,2018,10,25,22,1
Otsego,2018,11,26,22,1
Otsego,2018,12,27,22,1
Otsego,2019,1,28,22,1
Otsego,2019,2,29,22,1
Otsego,2019,3,30,22,1
Otsego,2019,4,31,22,1
Otsego,2019,5,32,22,1
Otsego,2019,6,33,22,1
Otsego,2019,7,34,22,1
Otsego,2019,8,35,22,1
Otsego,2019,9,36,22,1
Otsego,2019,10,37,22,1
Otsego,2019,11,38,22,1
Otsego,2019,12,39,22,1
Ottawa,2016,10,1,4,0
Ottawa,2016,11,2,4,0
Ottawa,2016,12,3,4,0
Ottawa,2017,1,4,4,1
Ottawa,2017,2,5,4,1
Ottawa,2017,3,6,4,1
Ottawa,2017,4,7,4,1
Ottawa,2017,5,8,4,1
Ottawa,2017,6,9,4,1
Ottawa,2017,7,10,4,1
Ottawa,2017,8,11,4,1
Ottawa,2017,9,12,4,1
Ottawa,2017,10,13,4,1
Ottawa,2017,11,14,4,1
Ottawa,2017,12,15,4,1
Ottawa,2018,1,16,4,1
Ottawa,2018,2,17,4,1
Ottawa,2018,3,18,4,1
Ottawa,2018,4,19,4,1
Ottawa,2018,5,20,4,1
Ottawa,2018,6,21,4,1
Ottawa,2018,7,22,4,1
Ottawa,2018,8,23,4,1
Ottawa,2018,9,24,4,1
Ottawa,2018,10,25,4,1
Ottawa,2018,11,26,4,1
Ottawa,2018,12,27,4,1
Ottawa,2019,1,28,4,1
Ottawa,2019,2,29,4,1
Ottawa,2019,3,30,4,1
Ottawa,2019,4,31,4,1
Ottawa,2019,5,32,4,1
Ottawa,2019,6,33,4,1
Ottawa,2019,7,34,4,1
Ottawa,2019,8,35,4,1
Ottawa,2019,9,36,4,1
Ottawa,2019,10,37,4,1
Ottawa,2019,11,38,4,1
Ottawa,2019,12,39,4,1
Presque Isle,2016,10,1,22,0
Presque Isle,2016,11,2,22,0
Presque Isle,2016,12,3,22,0
Presque Isle,2017,1,4,22,0
Presque Isle,2017,2,5,22,0
Presque Isle,2017,3,6,22,0
Presque Isle,2017,4,7,22,0
Presque Isle,2017,5,8,22,0
Presque Isle,2017,6,9,22,0
Presque Isle,2017,7,10,22,0
Presque Isle,2017,8,11,22,0
Presque Isle,2017,9,12,22,0
Presque Isle,2017,10,13,22,0
Presque Isle,2017,11,14,22,0
Presque Isle,2017,12,15,22,0
Presque Isle,2018,1,16,22,0
Presque Isle,2018,2,17,22,0
Presque Isle,2018,3,18,22,0
Presque Isle,2018,4,19,22,0
Presque Isle,2018,5,20,22,0
Presque Isle,2018,6,21,22,0
Presque Isle,2018,7,22,22,1
Presque Isle,2018,8,23,22,1
Presque Isle,2018,9,24,22,1
Presque Isle,2018,10,25,22,1
Presque Isle,2018,11,26,22,1
Presque Isle,2018,12,27,22,1
Presque Isle,2019,1,28,22,1
Presque Isle,2019,2,29,22,1
Presque Isle,2019,3,30,22,1
Presque Isle,2019,4,31,22,1
Presque Isle,2019,5,32,22,1
Presque Isle,2019,6,33,22,1
Presque Isle,2019,7,34,22,1
Presque Isle,2019,8,35,22,1
Presque Isle,2019,9,36,22,1
Presque Isle,2019,10,37,22,1
Presque Isle,2019,11,38,22,1
Presque Isle,2019,12,39,22,1
Roscommon,2016,10,1,22,0
Roscommon,2016,11,2,22,0
Roscommon,2016,12,3,22,0
Roscommon,2017,1,4,22,0
Roscommon,2017,2,5,22,0
Roscommon,2017,3,6,22,0
Roscommon,2017,4,7,22,0
Roscommon,2017,5,8,22,0
Roscommon,2017,6,9,22,0
Roscommon,2017,7,10,22,0
Roscommon,2017,8,11,22,0
Roscommon,2017,9,12,22,0
Roscommon,2017,10,13,22,0
Roscommon,2017,11,14,22,0
Roscommon,2017,12,15,22,0
Roscommon,2018,1,16,22,0
Roscommon,2018,2,17,22,0
Roscommon,2018,3,18,22,0
Roscommon,2018,4,19,22,0
Roscommon,2018,5,20,22,0
Roscommon,2018,6,21,22,0
Roscommon,2018,7,22,22,1
Roscommon,2018,8,23,22,1
Roscommon,2018,9,24,22,1
Roscommon,2018,10,25,22,1
Roscommon,2018,11,26,22,1
Roscommon,2018,12,27,22,1
Roscommon,2019,1,28,22,1
Roscommon,2019,2,29,22,1
Roscommon,2019,3,30,22,1
Roscommon,2019,4,31,22,1
Roscommon,2019,5,32,22,1
Roscommon,2019,6,33,22,1
Roscommon,2019,7,34,22,1
Roscommon,2019,8,35,22,1
Roscommon,2019,9,36,22,1
Roscommon,2019,10,37,22,1
Roscommon,2019,11,38,22,1
Roscommon,2019,12,39,22,1
Saginaw,2016,10,1,22,0
Saginaw,2016,11,2,22,0
Saginaw,2016,12,3,22,0
Saginaw,2017,1,4,22,0
Saginaw,2017,2,5,22,0
Saginaw,2017,3,6,22,0
Saginaw,2017,4,7,22,0
Saginaw,2017,5,8,22,0
Saginaw,2017,6,9,22,0
Saginaw,2017,7,10,22,0
Saginaw,2017,8,11,22,0
Saginaw,2017,9,12,22,0
Saginaw,2017,10,13,22,0
Saginaw,2017,11,14,22,0
Saginaw,2017,12,15,22,0
Saginaw,2018,1,16,22,0
Saginaw,2018,2,17,22,0
Saginaw,2018,3,18,22,0
Saginaw,2018,4,19,22,0
Saginaw,2018,5,20,22,0
Saginaw,2018,6,21,22,0
Saginaw,2018,7,22,22,1
Saginaw,2018,8,23,22,1
Saginaw,2018,9,24,22,1
Saginaw,2018,10,25,22,1
Saginaw,2018,11,26,22,1
Saginaw,2018,12,27,22,1
Saginaw,2019,1,28,22,1
Saginaw,2019,2,29,22,1
Saginaw,2019,3,30,22,1
Saginaw,2019,4,31,22,1
Saginaw,2019,5,32,22,1
Saginaw,2019,6,33,22,1
Saginaw,2019,7,34,22,1
Saginaw,2019,8,35,22,1
Saginaw,2019,9,36,22,1
Saginaw,2019,10,37,22,1
Saginaw,2019,11,38,22,1
Saginaw,2019,12,39,22,1
Sanilac,2016,10,1,22,0
Sanilac,2016,11,2,22,0
Sanilac,2016,12,3,22,0
Sanilac,2017,1,4,22,0
Sanilac,2017,2,5,22,0
Sanilac,2017,3,6,22,0
Sanilac,2017,4,7,22,0
Sanilac,2017,5,8,22,0
Sanilac,2017,6,9,22,0
Sanilac,2017,7,10,22,0
Sanilac,2017,8,11,22,0
Sanilac,2017,9,12,22,0
Sanilac,2017,10,13,22,0
Sanilac,2017,11,14,22,0
Sanilac,2017,12,15,22,0
Sanilac,2018,1,16,22,0
Sanilac,2018,2,17,22,0
Sanilac,2018,3,18,22,0
Sanilac,2018,4,19,22,0
Sanilac,2018,5,20,22,0
Sanilac,2018,6,21,22,0
Sanilac,2018,7,22,22,1
Sanilac,2018,8,23,22,1
Sanilac,2018,9,24,22,1
Sanilac,2018,10,25,22,1
Sanilac,2018,11,26,22,1
Sanilac,2018,12,27,22,1
Sanilac,2019,1,28,22,1
Sanilac,2019,2,29,22,1
Sanilac,2019,3,30,22,1
Sanilac,2019,4,31,22,1
Sanilac,2019,5,32,22,1
Sanilac,2019,6,33,22,1
Sanilac,2019,7,34,22,1
Sanilac,2019,8,35,22,1
Sanilac,2019,9,36,22,1
Sanilac,2019,10,37,22,1
Sanilac,2019,11,38,22,1
Sanilac,2019,12,39,22,1
Schoolcraft,2016,10,1,22,0
Schoolcraft,2016,11,2,22,0
Schoolcraft,2016,12,3,22,0
Schoolcraft,2017,1,4,22,0
Schoolcraft,2017,2,5,22,0
Schoolcraft,2017,3,6,22,0
Schoolcraft,2017,4,7,22,0
Schoolcraft,2017,5,8,22,0
Schoolcraft,2017,6,9,22,0
Schoolcraft,2017,7,10,22,0
Schoolcraft,2017,8,11,22,0
Schoolcraft,2017,9,12,22,0
Schoolcraft,2017,10,13,22,0
Schoolcraft,2017,11,14,22,0
Schoolcraft,2017,12,15,22,0
Schoolcraft,2018,1,16,22,0
Schoolcraft,2018,2,17,22,0
Schoolcraft,2018,3,18,22,0
Schoolcraft,2018,4,19,22,0
Schoolcraft,2018,5,20,22,0
Schoolcraft,2018,6,21,22,0
Schoolcraft,2018,7,22,22,1
Schoolcraft,2018,8,23,22,1
Schoolcraft,2018,9,24,22,1
Schoolcraft,2018,10,25,22,1
Schoolcraft,2018,11,26,22,1
Schoolcraft,2018,12,27,22,1
Schoolcraft,2019,1,28,22,1
Schoolcraft,2019,2,29,22,1
Schoolcraft,2019,3,30,22,1
Schoolcraft,2019,4,31,22,1
Schoolcraft,2019,5,32,22,1
Schoolcraft,2019,6,33,22,1
Schoolcraft,2019,7,34,22,1
Schoolcraft,2019,8,35,22,1
Schoolcraft,2019,9,36,22,1
Schoolcraft,2019,10,37,22,1
Schoolcraft,2019,11,38,22,1
Schoolcraft,2019,12,39,22,1
Shiawassee,2016,10,1,22,0
Shiawassee,2016,11,2,22,0
Shiawassee,2016,12,3,22,0
Shiawassee,2017,1,4,22,0
Shiawassee,2017,2,5,22,0
Shiawassee,2017,3,6,22,0
Shiawassee,2017,4,7,22,0
Shiawassee,2017,5,8,22,0
Shiawassee,2017,6,9,22,0
Shiawassee,2017,7,10,22,0
Shiawassee,2017,8,11,22,0
Shiawassee,2017,9,12,22,0
Shiawassee,2017,10,13,22,0
Shiawassee,2017,11,14,22,0
Shiawassee,2017,12,15,22,0
Shiawassee,2018,1,16,22,0
Shiawassee,2018,2,17,22,0
Shiawassee,2018,3,18,22,0
Shiawassee,2018,4,19,22,0
Shiawassee,2018,5,20,22,0
Shiawassee,2018,6,21,22,0
Shiawassee,2018,7,22,22,1
Shiawassee,2018,8,23,22,1
Shiawassee,2018,9,24,22,1
Shiawassee,2018,10,25,22,1
Shiawassee,2018,11,26,22,1
Shiawassee,2018,12,27,22,1
Shiawassee,2019,1,28,22,1
Shiawassee,2019,2,29,22,1
Shiawassee,2019,3,30,22,1
Shiawassee,2019,4,31,22,1
Shiawassee,2019,5,32,22,1
Shiawassee,2019,6,33,22,1
Shiawassee,2019,7,34,22,1
Shiawassee,2019,8,35,22,1
Shiawassee,2019,9,36,22,1
Shiawassee,2019,10,37,22,1
Shiawassee,2019,11,38,22,1
Shiawassee,2019,12,39,22,1
St. Clair,2016,10,1,22,0
St. Clair,2016,11,2,22,0
St. Clair,2016,12,3,22,0
St. Clair,2017,1,4,22,0
St. Clair,2017,2,5,22,0
St. Clair,2017,3,6,22,0
St. Clair,2017,4,7,22,0
St. Clair,2017,5,8,22,0
St. Clair,2017,6,9,22,0
St. Clair,2017,7,10,22,0
St. Clair,2017,8,11,22,0
St. Clair,2017,9,12,22,0
St. Clair,2017,10,13,22,0
St. Clair,2017,11,14,22,0
St. Clair,2017,12,15,22,0
St. Clair,2018,1,16,22,0
St. Clair,2018,2,17,22,0
St. Clair,2018,3,18,22,0
St. Clair,2018,4,19,22,0
St. Clair,2018,5,20,22,0
St. Clair,2018,6,21,22,0
St. Clair,2018,7,22,22,1
St. Clair,2018,8,23,22,1
St. Clair,2018,9,24,22,1
St. Clair,2018,10,25,22,1
St. Clair,2018,11,26,22,1
St. Clair,2018,12,27,22,1
St. Clair,2019,1,28,22,1
St. Clair,2019,2,29,22,1
St. Clair,2019,3,30,22,1
St. Clair,2019,4,31,22,1
St. Clair,2019,5,32,22,1
St. Clair,2019,6,33,22,1
St. Clair,2019,7,34,22,1
St. Clair,2019,8,35,22,1
St. Clair,2019,9,36,22,1
St. Clair,2019,10,37,22,1
St. Clair,2019,11,38,22,1
St. Clair,2019,12,39,22,1
St. Joseph,2016,10,1,22,0
St. Joseph,2016,11,2,22,0
St. Joseph,2016,12,3,22,0
St. Joseph,2017,1,4,22,0
St. Joseph,2017,2,5,22,0
St. Joseph,2017,3,6,22,0
St. Joseph,2017,4,7,22,0
St. Joseph,2017,5,8,22,0
St. Joseph,2017,6,9,22,0
St. Joseph,2017,7,10,22,0
St. Joseph,2017,8,11,22,0
St. Joseph,2017,9,12,22,0
St. Joseph,2017,10,13,22,0
St. Joseph,2017,11,14,22,0
St. Joseph,2017,12,15,22,0
St. Joseph,2018,1,16,22,0
St. Joseph,2018,2,17,22,0
St. Joseph,2018,3,18,22,0
St. Joseph,2018,4,19,22,0
St. Joseph,2018,5,20,22,0
St. Joseph,2018,6,21,22,0
St. Joseph,2018,7,22,22,1
St. Joseph,2018,8,23,22,1
St. Joseph,2018,9,24,22,1
St. Joseph,2018,10,25,22,1
St. Joseph,2018,11,26,22,1
St. Joseph,2018,12,27,22,1
St. Joseph,2019,1,28,22,1
St. Joseph,2019,2,29,22,1
St. Joseph,2019,3,30,22,1
St. Joseph,2019,4,31,22,1
St. Joseph,2019,5,32,22,1
St. Joseph,2019,6,33,22,1
St. Joseph,2019,7,34,22,1
St. Joseph,2019,8,35,22,1
St. Joseph,2019,9,36,22,1
St. Joseph,2019,10,37,22,1
St. Joseph,2019,11,38,22,1
St. Joseph,2019,12,39,22,1
Tuscola,2016,10,1,22,0
Tuscola,2016,11,2,22,0
Tuscola,2016,12,3,22,0
Tuscola,2017,1,4,22,0
Tuscola,2017,2,5,22,0
Tuscola,2017,3,6,22,0
Tuscola,2017,4,7,22,0
Tuscola,2017,5,8,22,0
Tuscola,2017,6,9,22,0
Tuscola,2017,7,10,22,0
Tuscola,2017,8,11,22,0
Tuscola,2017,9,12,22,0
Tuscola,2017,10,13,22,0
Tuscola,2017,11,14,22,0
Tuscola,2017,12,15,22,0
Tuscola,2018,1,16,22,0
Tuscola,2018,2,17,22,0
Tuscola,2018,3,18,22,0
Tuscola,2018,4,19,22,0
Tuscola,2018,5,20,22,0
Tuscola,2018,6,21,22,0
Tuscola,2018,7,22,22,1
Tuscola,2018,8,23,22,1
Tuscola,2018,9,24,22,1
Tuscola,2018,10,25,22,1
Tuscola,2018,11,26,22,1
Tuscola,2018,12,27,22,1
Tuscola,2019,1,28,22,1
Tuscola,2019,2,29,22,1
Tuscola,2019,3,30,22,1
Tuscola,2019,4,31,22,1
Tuscola,2019,5,32,22,1
Tuscola,2019,6,33,22,1
Tuscola,2019,7,34,22,1
Tuscola,2019,8,35,22,1
Tuscola,2019,9,36,22,1
Tuscola,2019,10,37,22,1
Tuscola,2019,11,38,22,1
Tuscola,2019,12,39,22,1
Van Buren,2016,10,1,22,0
Van Buren,2016,11,2,22,0
Van Buren,2016,12,3,22,0
Van Buren,2017,1,4,22,0
Van Buren,2017,2,5,22,0
Van Buren,2017,3,6,22,0
Van Buren,2017,4,7,22,0
Van Buren,2017,5,8,22,0
Van Buren,2017,6,9,22,0
Van Buren,2017,7,10,22,0
Van Buren,2017,8,11,22,0
Van Buren,2017,9,12,22,0
Van Buren,2017,10,13,22,0
Van Buren,2017,11,14,22,0
Van Buren,2017,12,15,22,0
Van Buren,2018,1,16,22,0
Van Buren,2018,2,17,22,0
Van Buren,2018,3,18,22,0
Van Buren,2018,4,19,22,0
Van Buren,2018,5,20,22,0
Van Buren,2018,6,21,22,0
Van Buren,2018,7,22,22,1
Van Buren,2018,8,23,22,1
Van Buren,2018,9,24,22,1
Van Buren,2018,10,25,22,1
Van Buren,2018,11,26,22,1
Van Buren,2018,12,27,22,1
Van Buren,2019,1,28,22,1
Van Buren,2019,2,29,22,1
Van Buren,2019,3,30,22,1
Van Buren,2019,4,31,22,1
Van Buren,2019,5,32,22,1
Van Buren,2019,6,33,22,1
Van Buren,2019,7,34,22,1
Van Buren,2019,8,35,22,1
Van Buren,2019,9,36,22,1
Van Buren,2019,10,37,22,1
Van Buren,2019,11,38,22,1
Van Buren,2019,12,39,22,1
Washtenaw,2016,10,1,4,0
Washtenaw,2016,11,2,4,0
Washtenaw,2016,12,3,4,0
Washtenaw,2017,1,4,4,1
Washtenaw,2017,2,5,4,1
Washtenaw,2017,3,6,4,1
Washtenaw,2017,4,7,4,1
Washtenaw,2017,5,8,4,1
Washtenaw,2017,6,9,4,1
Washtenaw,2017,7,10,4,1
Washtenaw,2017,8,11,4,1
Washtenaw,2017,9,12,4,1
Washtenaw,2017,10,13,4,1
Washtenaw,2017,11,14,4,1
Washtenaw,2017,12,15,4,1
Washtenaw,2018,1,16,4,1
Washtenaw,2018,2,17,4,1
Washtenaw,2018,3,18,4,1
Washtenaw,2018,4,19,4,1
Washtenaw,2018,5,20,4,1
Washtenaw,2018,6,21,4,1
Washtenaw,2018,7,22,4,1
Washtenaw,2018,8,23,4,1
Washtenaw,2018,9,24,4,1
Washtenaw,2018,10,25,4,1
Washtenaw,2018,11,26,4,1
Washtenaw,2018,12,27,4,1
Washtenaw,2019,1,28,4,1
Washtenaw,2019,2,29,4,1
Washtenaw,2019,3,30,4,1
Washtenaw,2019,4,31,4,1
Washtenaw,2019,5,32,4,1
Washtenaw,2019,6,33,4,1
Washtenaw,2019,7,34,4,1
Washtenaw,2019,8,35,4,1
Washtenaw,2019,9,36,4,1
Washtenaw,2019,10,37,4,1
Washtenaw,2019,11,38,4,1
Washtenaw,2019,12,39,4,1
Wayne,2016,10,1,25,0
Wayne,2016,11,2,25,0
Wayne,2016,12,3,25,0
Wayne,2017,1,4,25,0
Wayne,2017,2,5,25,0
Wayne,2017,3,6,25,0
Wayne,2017,4,7,25,0
Wayne,2017,5,8,25,0
Wayne,2017,6,9,25,0
Wayne,2017,7,10,25,0
Wayne,2017,8,11,25,0
Wayne,2017,9,12,25,0
Wayne,2017,10,13,25,0
Wayne,2017,11,14,25,0
Wayne,2017,12,15,25,0
Wayne,2018,1,16,25,0
Wayne,2018,2,17,25,0
Wayne,2018,3,18,25,0
Wayne,2018,4,19,25,0
Wayne,2018,5,20,25,0
Wayne,2018,6,21,25,0
Wayne,2018,7,22,25,0
Wayne,2018,8,23,25,0
Wayne,2018,9,24,25,0
Wayne,2018,10,25,25,1
Wayne,2018,11,26,25,1
Wayne,2018,12,27,25,1
Wayne,2019,1,28,25,1
Wayne,2019,2,29,25,1
Wayne,2019,3,30,25,1
Wayne,2019,4,31,25,1
Wayne,2019,5,32,25,1
Wayne,2019,6,33,25,1
Wayne,2019,7,34,25,1
Wayne,2019,8,35,25,1
Wayne,2019,9,36,25,1
Wayne,2019,10,37,25,1
Wayne,2019,11,38,25,1
Wayne,2019,12,39,25,1
Wexford,2016,10,1,22,0
Wexford,2016,11,2,22,0
Wexford,2016,12,3,22,0
Wexford,2017,1,4,22,0
Wexford,2017,2,5,22,0
Wexford,2017,3,6,22,0
Wexford,2017,4,7,22,0
Wexford,2017,5,8,22,0
Wexford,2017,6,9,22,0
Wexford,2017,7,10,22,0
Wexford,2017,8,11,22,0
Wexford,2017,9,12,22,0
Wexford,2017,10,13,22,0
Wexford,2017,11,14,22,0
Wexford,2017,12,15,22,0
Wexford,2018,1,16,22,0
Wexford,2018,2,17,22,0
Wexford,2018,3,18,22,0
Wexford,2018,4,19,22,0
Wexford,2018,5,20,22,0
Wexford,2018,6,21,22,0
Wexford,2018,7,22,22,1
Wexford,2018,8,23,22,1
Wexford,2018,9,24,22,1
Wexford,2018,10,25,22,1
Wexford,2018,11,26,22,1
Wexford,2018,12,27,22,1
Wexford,2019,1,28,22,1
Wexford,2019,2,29,22,1
Wexford,2019,3,30,22,1
Wexford,2019,4,31,22,1
Wexford,2019,5,32,22,1
Wexford,2019,6,33,22,1
Wexford,2019,7,34,22,1
Wexford,2019,8,35,22,1
Wexford,2019,9,36,22,1
Wexford,2019,10,37,22,1
Wexford,2019,11,38,22,1
Wexford,2019,12,39,22,1
